Id,Cluster,Segment,PC1,PC2,PC3
954,1,Budget family browsers,-1.593379814807718,-1.4548555279972317,0.35026422663739304
1834,1,Budget family browsers,-2.4875229989509933,-1.2103539629810578,-0.10686411254332755
8789,1,Budget family browsers,-0.4300050232088383,-0.820880136048815,-0.3138366653525306
10584,2,Affluent omnichannel loyalists,3.353384609259792,-0.644911749600348,0.33621446542847827
2337,1,Budget family browsers,-2.5114844288153972,-0.6026826522726008,-0.3204819934607706
6071,2,Affluent omnichannel loyalists,3.674658102971022,-1.4054422459277582,0.4837453541139927
295,2,Affluent omnichannel loyalists,3.674658102971022,-1.4054422459277582,0.4837453541139927
10203,1,Budget family browsers,-2.713999243565779,-1.3682486646427117,-0.21374734284794192
3968,3,Deal-oriented wine shoppers,1.941699324186433,1.6007875632479074,0.2341065720634925
4037,1,Budget family browsers,-2.7793275580476005,-1.4278107064007548,-0.12229964563408262
6932,2,Affluent omnichannel loyalists,3.9096246373394092,-0.8310573557371393,1.82244364020142
10159,3,Deal-oriented wine shoppers,3.039054427720486,2.9450235288703683,-1.4575147864085218
1177,1,Budget family browsers,-2.1609048307372056,0.8544802322624903,0.285782056639075
9426,3,Deal-oriented wine shoppers,-0.033000064808991765,1.5614573842586998,0.5864066430443686
10637,1,Budget family browsers,-2.3272491225989156,1.078075096349857,1.0030123265671473
10826,1,Budget family browsers,-2.3126465471816,-1.311951342441763,0.049129496872465754
4086,1,Budget family browsers,-2.3126465471816,-1.311951342441763,0.049129496872465754
10304,1,Budget family browsers,-2.3126465471816,-1.311951342441763,0.049129496872465754
7998,1,Budget family browsers,-2.471569239126366,0.28829541527917135,0.10065995819986272
10992,3,Deal-oriented wine shoppers,1.2142325869169603,1.9096030552982075,0.007472869184932392
6383,1,Budget family browsers,-2.656559771033805,-0.6404244932316613,-0.4215069086048836
10536,1,Budget family browsers,-2.656559771033805,-0.6404244932316613,-0.4215069086048836
6036,2,Affluent omnichannel loyalists,4.444088421295889,-1.1461462895680097,0.4222302739844771
11092,1,Budget family browsers,-2.797815419461117,0.008840838474300993,0.424007403837602
538,1,Budget family browsers,-1.4771317903468058,-1.7135685199373976,0.4198830672956971
10022,1,Budget family browsers,-2.357647462491188,-0.6563750371244479,1.259627891615768
10157,3,Deal-oriented wine shoppers,-0.165977922965869,-0.24140962087933915,1.5153841737006026
3503,2,Affluent omnichannel loyalists,2.056345179607752,-1.591717265526146,1.161061461723417
146,2,Affluent omnichannel loyalists,2.8646205185308844,-1.03441578189556,1.2468198113050108
5538,2,Affluent omnichannel loyalists,5.312608724268884,-2.470495670669103,-0.7139918306800396
3910,2,Affluent omnichannel loyalists,5.312608724268884,-2.470495670669103,-0.7139918306800396
4227,1,Budget family browsers,-2.3752946681592824,0.1151656344003959,0.6416129370710876
6634,1,Budget family browsers,-2.546222908379052,-1.1786040525031798,-0.12343524286548767
8916,1,Budget family browsers,-3.020099053706201,-1.7572649632288455,-0.24348777962671325
6460,1,Budget family browsers,-2.6406138353003126,-0.8144725621833634,-0.6192412979629842
5883,2,Affluent omnichannel loyalists,1.9039642910939285,-0.2850066613890966,-1.7027474644355232
10091,3,Deal-oriented wine shoppers,1.3557562926405131,0.560183230102144,0.769840853822823
697,2,Affluent omnichannel loyalists,3.5663891908909284,-0.9261730345174995,0.9992515363739376
2607,3,Deal-oriented wine shoppers,-0.18933474059956767,2.7650784832676734,-0.00020119237192279033
8427,2,Affluent omnichannel loyalists,3.191609644525728,-0.7678875778173961,0.1016545775895207
217,2,Affluent omnichannel loyalists,3.191609644525728,-0.7678875778173961,0.1016545775895207
6202,3,Deal-oriented wine shoppers,2.611002272442649,1.434972821514127,0.7066364443372652
3856,3,Deal-oriented wine shoppers,2.611002272442649,1.434972821514127,0.7066364443372652
10648,2,Affluent omnichannel loyalists,3.7467529092550405,-1.8695491026955307,-0.9377244135630171
5120,2,Affluent omnichannel loyalists,3.7467529092550405,-1.8695491026955307,-0.9377244135630171
6749,3,Deal-oriented wine shoppers,1.8256624691099754,1.595896018868041,-0.6156558837787727
1584,3,Deal-oriented wine shoppers,-0.9042797446043075,1.5545527730010296,-1.8483672335791257
9559,3,Deal-oriented wine shoppers,1.2470446713764693,1.89076967487506,2.0739334974243584
771,1,Budget family browsers,-0.686004899285424,-0.5903413773392998,2.3477735414411787
5237,1,Budget family browsers,-2.2067491173924005,1.0943372543846115,1.5598030841002903
2461,1,Budget family browsers,-2.074796001972223,-0.5297077113650427,1.3895245450662488
5474,1,Budget family browsers,-1.4789663327513078,-0.341995605214543,-0.6040951522935964
2895,1,Budget family browsers,-1.0613362147392325,0.15727263551449047,1.5285657677178859
7972,2,Affluent omnichannel loyalists,2.650383578968645,-1.598578378032106,0.8577139815788293
10067,1,Budget family browsers,-3.0262017945407074,-0.4765840374293531,0.5969546739116128
500,2,Affluent omnichannel loyalists,4.919137445763553,-0.9535252004908291,0.4919988137508993
922,1,Budget family browsers,-2.8556491915623985,-0.03102342882280653,0.29693062447440105
2861,1,Budget family browsers,-3.033001954730106,-1.3174142896214125,-0.311150576931994
375,2,Affluent omnichannel loyalists,2.392746048370386,-1.6413386945385833,1.2840360229827728
10936,2,Affluent omnichannel loyalists,5.614223958926572,-1.590788204721466,-2.8524268305960754
10314,2,Affluent omnichannel loyalists,3.77990126253698,-0.03371553233553352,-0.3657262483264961
4240,1,Budget family browsers,-2.799365185919853,-0.9258122566668471,-0.7547737354162496
2674,2,Affluent omnichannel loyalists,2.8151259027086395,-0.11488561847318776,0.2175943402489602
2563,1,Budget family browsers,-1.915446549579054,-1.3388715238727549,0.48387625124101513
8312,1,Budget family browsers,-1.915446549579054,-1.3388715238727549,0.48387625124101513
6999,3,Deal-oriented wine shoppers,1.5729413002645334,-0.045656345197667564,1.4971673783839399
7574,1,Budget family browsers,-2.309136339742352,-1.5433792279595038,0.2658719868595908
5223,1,Budget family browsers,-1.4579768910791882,-0.2830783544197809,1.6781782078496634
2952,1,Budget family browsers,-2.2967406690489662,-0.8643400047643576,-0.13771076847044622
7683,3,Deal-oriented wine shoppers,1.4170055088019742,1.3546467790394567,1.707385730263708
9481,1,Budget family browsers,-2.623705760186683,-0.1251196380465228,-1.122422992967749
9907,3,Deal-oriented wine shoppers,1.9512262810290608,1.2133043137482045,1.707762852022478
5454,1,Budget family browsers,-2.187108708454092,-1.3906148148755666,0.3900681799024299
3798,1,Budget family browsers,-2.236531240592667,0.2736941382618192,0.4744405339525279
7281,1,Budget family browsers,-0.5548326284131784,-1.7004074594175163,1.4124719674014456
4259,1,Budget family browsers,-3.538703672799473,-1.4721861097854028,-0.8023778185556176
2549,1,Budget family browsers,-3.1097568060634084,-1.1414144982259131,-0.4045497380660782
6437,1,Budget family browsers,-2.2885843788263207,-1.2286920100542071,-0.13746203469007223
2488,1,Budget family browsers,-2.499403803963517,0.4993356934103754,0.3266223524544291
3945,3,Deal-oriented wine shoppers,1.522300109407186,1.6664220342460587,0.9749423699393301
702,3,Deal-oriented wine shoppers,0.9342827888982117,0.7376478251768233,-0.14782436325687512
9010,2,Affluent omnichannel loyalists,5.899471194246438,-0.9177568839493373,-0.8970264226770953
9710,3,Deal-oriented wine shoppers,0.2511553370008889,2.2627317160625617,1.130201820406655
1509,2,Affluent omnichannel loyalists,2.315044062513827,-0.623047193591195,-0.11069581070481276
9120,3,Deal-oriented wine shoppers,0.790767441244591,1.6970261192304144,0.6224792021022408
5252,1,Budget family browsers,-2.586180113231822,-1.2422723806927638,-0.3387369104356839
5959,1,Budget family browsers,-2.330777746796511,1.7305327610286207,-0.15333362378739945
7441,2,Affluent omnichannel loyalists,2.707130333183607,-0.0592764050843514,-0.5499625173239387
4271,1,Budget family browsers,-0.7564927092575228,0.5278144346506826,-2.0177297636389033
4095,3,Deal-oriented wine shoppers,-0.5087794055127772,1.4340119279111343,-2.3147202341893207
8852,3,Deal-oriented wine shoppers,2.6756560698922707,2.360495238167172,-0.9304786793177211
7698,1,Budget family browsers,-1.1258395647449309,0.017872766954359846,1.7514926019752808
4174,1,Budget family browsers,-1.0935975809922,-0.511027498902372,2.2122404241184235
3182,1,Budget family browsers,-1.8361464549576345,2.0145205641823414,-0.6354756832944853
193,1,Budget family browsers,-2.349051575869294,-1.6482684467231405,0.654528665052116
5229,1,Budget family browsers,-1.9500681244191558,-0.3237106736360221,1.6369555390339465
5555,1,Budget family browsers,0.13241743490817603,-2.51814652410187,3.2087740784967402
7732,2,Affluent omnichannel loyalists,1.6103062689354113,-0.587582224936279,-1.1578157367738402
310,3,Deal-oriented wine shoppers,0.6019668067090631,1.0327577229628637,1.4662517198431297
6261,3,Deal-oriented wine shoppers,0.4236387587437183,0.5892030632213352,1.3782152624863986
6274,2,Affluent omnichannel loyalists,3.237054102181504,-0.19484204203156177,1.362455225704865
1655,1,Budget family browsers,-2.602346301699104,-1.3379330247659385,-0.047918473141575116
2740,1,Budget family browsers,-2.273378915589012,0.4815316152813664,0.586818521358563
4328,1,Budget family browsers,-2.3940561026753984,-1.0908176744738944,-0.37462511453516173
17,3,Deal-oriented wine shoppers,1.998543361458235,1.628765143619099,0.8674236931256818
9153,2,Affluent omnichannel loyalists,2.490506530959611,0.9378052523044511,0.590683195403188
520,1,Budget family browsers,-2.6969565189097313,-1.4194601233204767,-0.09839543882480727
8372,1,Budget family browsers,-2.6969565189097313,-1.4194601233204767,-0.09839543882480727
73,1,Budget family browsers,-2.4807878246203714,0.192849995548009,2.0638835793467307
2002,2,Affluent omnichannel loyalists,3.7681892630632854,-1.570183167964204,-0.2578106047407605
6059,3,Deal-oriented wine shoppers,0.5669657829238166,4.594224386872324,-0.09106155243455615
11166,3,Deal-oriented wine shoppers,-0.9573349715217011,0.9068435505871085,1.1352174314051995
6257,3,Deal-oriented wine shoppers,0.28392714657838447,0.7274792155963048,0.8811278852263359
9224,3,Deal-oriented wine shoppers,1.9529571195959567,2.1772694077477626,0.2893915441779129
8732,3,Deal-oriented wine shoppers,1.7561707631661432,2.3103536097045487,1.7581069188197302
955,1,Budget family browsers,-1.9766057316127745,2.112924664419093,-0.2939783556087222
4910,2,Affluent omnichannel loyalists,5.467033311116981,0.5432396749441321,-2.111969470537728
564,3,Deal-oriented wine shoppers,0.409657963105474,2.1208588863794837,-0.4386606083863435
8931,2,Affluent omnichannel loyalists,4.629946985945493,-0.40992816034380286,-2.2153764018838125
1998,1,Budget family browsers,-2.147960444162873,-1.3275793053606102,0.043770237465075655
1250,1,Budget family browsers,-2.147960444162873,-1.3275793053606102,0.043770237465075655
8397,1,Budget family browsers,-2.588953332681949,-0.11458842344148558,0.6919540953007188
9672,1,Budget family browsers,-2.562915822546156,0.03761258168100603,0.2686989271343736
2125,2,Affluent omnichannel loyalists,3.23029229891598,-2.2844192476353347,-0.6110546010749255
5975,1,Budget family browsers,-2.4811107676870616,-1.1690523068308136,0.0652170012965647
983,1,Budget family browsers,-0.826728506628225,-0.2127269735917741,-1.5201992260360282
9938,2,Affluent omnichannel loyalists,3.5236621744750614,-1.6690475458252574,0.43853850459066956
4385,1,Budget family browsers,-2.3730772597472436,-0.8490351317921231,-0.07408674736567777
1612,1,Budget family browsers,-2.1190874721392605,-0.8168262067515084,0.10902726595203877
803,1,Budget family browsers,-2.5266140520948874,-0.8201734165742487,1.184590327257252
10675,3,Deal-oriented wine shoppers,0.832821700195948,1.5492704717756078,1.7373072849232456
7004,1,Budget family browsers,-2.9649203398451376,-0.30241647085825646,-1.1193092148150472
4432,1,Budget family browsers,-2.5186206085898584,-0.9492549095932326,-0.35019058523156504
5079,1,Budget family browsers,-2.4033984607654317,0.828693999085318,0.3387215293487737
4475,2,Affluent omnichannel loyalists,4.474737758148359,0.24947571657769227,-0.1496593901099216
10868,2,Affluent omnichannel loyalists,2.704728838608501,-0.9375569878352596,0.1984916071555587
6742,1,Budget family browsers,-3.142435921919791,-1.3426467749549267,-0.3624541082690202
5692,1,Budget family browsers,-2.806850698446898,-1.2904810396917905,-0.3641767395704801
339,3,Deal-oriented wine shoppers,-0.45111306849740146,1.5639835090783507,1.312934587547486
10398,1,Budget family browsers,-2.821046250041415,-1.4435334482506432,-0.2556535852762533
8017,1,Budget family browsers,-2.2648437086301176,-0.06435507957373422,0.8663141844052253
3722,1,Budget family browsers,-2.414785199392689,-0.02841617692217942,0.8225683586224697
7326,1,Budget family browsers,-1.1875618770441978,-0.9203863048555335,2.419676597089929
2416,2,Affluent omnichannel loyalists,2.2912651211357775,-1.3594137782891487,2.005015567277607
1878,1,Budget family browsers,-2.1756420288221414,-1.2090366485895379,0.37285674450995493
5278,2,Affluent omnichannel loyalists,2.654840954335155,-1.1574330545327343,0.5129109563250184
5734,1,Budget family browsers,-1.8414652332572605,-0.3851164795970843,1.3451823393531808
4370,1,Budget family browsers,-2.69707664446497,0.30624361637503594,-0.11954096292124451
8405,3,Deal-oriented wine shoppers,-0.35632071135110527,0.07119131760082947,0.8861279496550888
7617,1,Budget family browsers,-1.869913069405525,0.8400242152537472,0.4494470497445507
10339,1,Budget family browsers,-1.2387166085744112,0.5041489017635304,1.448730594831293
6376,3,Deal-oriented wine shoppers,0.4605222909850992,0.006713274787665133,-0.8595703219645686
2150,2,Affluent omnichannel loyalists,2.9735282218231482,0.5864123685449892,1.2245602918422605
7386,1,Budget family browsers,-2.6768279419887953,-1.377072983654444,-0.03313641504426319
3006,1,Budget family browsers,-2.6768279419887953,-1.377072983654444,-0.03313641504426319
11088,3,Deal-oriented wine shoppers,2.1003415386237694,0.6649969292891104,2.066461565906691
5185,2,Affluent omnichannel loyalists,2.693336251335203,-2.007413592664982,-0.4416886037412537
3523,3,Deal-oriented wine shoppers,1.8661698910851383,0.837456991335835,1.4408592913401772
55,3,Deal-oriented wine shoppers,-0.014081492981168063,1.9501171693810702,1.3527812570803608
3807,3,Deal-oriented wine shoppers,0.8634770179199268,1.9114786473194514,0.8144315060368729
2453,3,Deal-oriented wine shoppers,1.2726016503882551,1.561715186923965,1.1118718332464055
7787,3,Deal-oriented wine shoppers,1.2726016503882551,1.561715186923965,1.1118718332464055
2230,1,Budget family browsers,-2.4055332578925923,-0.7093229167093246,-0.13345453553390402
8146,1,Budget family browsers,-2.3912392274530423,-0.5098383937294023,0.9953819307629633
988,2,Affluent omnichannel loyalists,2.4057735843967363,-1.1168103252011852,0.8128932630285115
4832,1,Budget family browsers,-2.2050309608856744,-0.9269636819522307,-0.6787421794844913
3152,1,Budget family browsers,-2.236993905694123,0.04976926946637022,0.3499989415537156
11188,1,Budget family browsers,-2.236993905694123,0.04976926946637022,0.3499989415537156
361,1,Budget family browsers,-2.713307247364166,-0.45469587649530757,0.8290423367092982
5939,1,Budget family browsers,-2.0124499184998323,0.6091127537369697,0.3365395758869552
9349,2,Affluent omnichannel loyalists,3.65082947061237,-0.7116655703543915,0.5334311354288455
819,2,Affluent omnichannel loyalists,3.3554429757426996,-0.3709983918340773,-0.2582193201095829
10120,1,Budget family browsers,-0.9960610138060695,0.2717863396784616,1.3404098074062982
4541,1,Budget family browsers,-0.9960610138060695,0.2717863396784616,1.3404098074062982
2456,1,Budget family browsers,-1.5642022920577252,0.937941201747677,0.9981585377406029
2516,1,Budget family browsers,-1.9304987226345574,-0.41466342826659686,0.9983341770549587
11013,2,Affluent omnichannel loyalists,2.698465839626184,-2.0387710014750566,0.4392302138050098
9988,3,Deal-oriented wine shoppers,1.8909911732576405,1.197594588430426,1.3107148764268548
1627,2,Affluent omnichannel loyalists,2.6613878004869544,-0.8518909205171672,0.16714842051850828
1490,3,Deal-oriented wine shoppers,0.4763153644699052,3.164893618969291,0.3778151831655456
6710,1,Budget family browsers,-2.458612695001014,-0.24658062169924425,0.45563748170091695
7375,3,Deal-oriented wine shoppers,-0.008121586906558129,1.7946421995339799,-0.06233282689296694
10144,3,Deal-oriented wine shoppers,-0.008121586906558129,1.7946421995339799,-0.06233282689296694
3138,2,Affluent omnichannel loyalists,3.5758713736769123,-0.401039351376313,0.9646433707371456
1440,2,Affluent omnichannel loyalists,3.441430920948463,0.6093232760649804,-2.5195699282089135
4200,1,Budget family browsers,-1.3077781747872856,-0.05489527871536437,-0.19391607807720698
4998,2,Affluent omnichannel loyalists,2.383027992694938,-1.0931379790427538,0.04031513153656131
7321,2,Affluent omnichannel loyalists,2.383027992694938,-1.0931379790427538,0.04031513153656131
8663,1,Budget family browsers,-2.6931192392194663,-0.5682933518444121,0.9975497374863599
1958,3,Deal-oriented wine shoppers,0.08761814593967705,2.6777690390246414,1.2562771771508754
6963,2,Affluent omnichannel loyalists,2.081659590374655,-1.291846272854776,2.086155871291536
1065,2,Affluent omnichannel loyalists,4.6318096541435585,-2.1673108466681588,-0.21922954105492223
2712,2,Affluent omnichannel loyalists,2.7339869172004887,-0.3373036542067246,0.23849023668390765
6049,2,Affluent omnichannel loyalists,4.0297514144223054,-0.24606318241901332,0.7234180934957114
6605,3,Deal-oriented wine shoppers,0.35353101849417834,0.37987193012859044,0.5679876273872371
11181,1,Budget family browsers,0.18342764150540297,-2.5122666790579866,3.278707414351703
5234,1,Budget family browsers,-2.296998730092562,-0.3090590456991516,0.6817564403510723
5253,1,Budget family browsers,-1.667929242502885,1.6041351121897074,0.05957044565879925
11148,1,Budget family browsers,-3.071434085683759,-1.3323069751995074,-0.2763699578464161
6289,1,Budget family browsers,-1.5450005860389868,0.23939996834367364,1.011951600761196
9743,2,Affluent omnichannel loyalists,3.8299909782091532,2.313914192413264,0.3722845912759073
9209,2,Affluent omnichannel loyalists,4.2343624567843365,-1.1884096872767975,0.5348411076085937
6417,2,Affluent omnichannel loyalists,4.2343624567843365,-1.1884096872767975,0.5348411076085937
7937,1,Budget family browsers,-2.047873050733421,-1.0719545497738563,0.36979748660006656
6488,1,Budget family browsers,-1.5958631832849317,-0.2620622148867919,1.6419387113978827
3194,2,Affluent omnichannel loyalists,3.236579020650046,-1.7532239230275322,0.6161662106168402
231,1,Budget family browsers,-2.601328289540632,-0.19552931899371875,0.8654677846675684
9697,3,Deal-oriented wine shoppers,0.09184656442460945,2.230283566914861,1.7324637601553365
4676,2,Affluent omnichannel loyalists,4.689428422167159,1.4671122892415782,-0.5508167853704565
8079,1,Budget family browsers,-2.1063978987095546,-1.1119168181162322,-0.009780018236019553
10032,1,Budget family browsers,-2.5489008205719212,-0.332495901721059,-0.754276363193074
10505,2,Affluent omnichannel loyalists,1.3772823140715913,-1.0173257220935397,1.6730529497748667
2005,1,Budget family browsers,-2.2654800769574517,-0.943546868795192,-0.04299187263531033
6940,1,Budget family browsers,-1.7763456003706783,1.8640214747595025,0.882752556392475
2304,3,Deal-oriented wine shoppers,1.0302551761081598,1.194443705746306,2.142208603233962
3170,2,Affluent omnichannel loyalists,2.176955617888604,-1.353552366760925,0.4363957460259038
10466,1,Budget family browsers,-2.1346303625187697,-0.3677954168663409,1.1924927935090097
7325,1,Budget family browsers,-2.3793801480840795,-1.5672748776982763,0.41455314810548305
455,1,Budget family browsers,-0.9911930811294426,-0.8440192755706356,0.7139882252817605
7592,1,Budget family browsers,-0.9911930811294426,-0.8440192755706356,0.7139882252817605
4547,1,Budget family browsers,-3.2109591416025554,-0.04734979765504512,0.2330521248191168
6825,1,Budget family browsers,-2.7807502715979306,-0.45215035559290145,0.8785454488959218
2961,1,Budget family browsers,-0.8630162149981095,-0.3833813365046755,-0.5143732069638247
8700,1,Budget family browsers,-2.113862024976188,-0.6585972173971201,-0.08813406774842665
2278,1,Budget family browsers,-1.8115782261459084,-1.0981620189608154,-0.6089059501547597
10703,1,Budget family browsers,-2.2814783939529804,0.9779225868111945,0.07557059309428454
9,1,Budget family browsers,-2.2814783939529804,0.9779225868111945,0.07557059309428454
2804,1,Budget family browsers,-2.2814783939529804,0.9779225868111945,0.07557059309428454
4915,3,Deal-oriented wine shoppers,2.179158998159575,1.5652384109577608,-1.0112755197818317
3010,2,Affluent omnichannel loyalists,5.442346397594383,-1.3733790501960934,-0.4550900274418193
4279,1,Budget family browsers,-2.0367006760454864,-0.5373870778772709,1.1993989964525698
2564,1,Budget family browsers,-1.1714212130003143,0.28426463570480637,1.6091955994197542
1137,2,Affluent omnichannel loyalists,4.366109936534626,-2.2355769831158137,-0.6044651840793119
5084,2,Affluent omnichannel loyalists,3.125074278850681,0.6414400072028469,0.002353937339507279
7094,2,Affluent omnichannel loyalists,3.125074278850681,0.6414400072028469,0.002353937339507279
6327,2,Affluent omnichannel loyalists,2.1360934689210658,-1.5711332903939916,1.4528511069266619
6131,3,Deal-oriented wine shoppers,0.48473840928567263,-0.07621683123993217,0.6258439850750616
5798,2,Affluent omnichannel loyalists,1.6589388776412477,-1.8084301005758647,1.084812516119459
10379,3,Deal-oriented wine shoppers,0.1692833805257081,2.9005364203290016,1.440413153313041
606,1,Budget family browsers,-3.000117336732875,-0.48381112046586544,0.6650203644535166
7801,3,Deal-oriented wine shoppers,1.8335207460393605,0.8881376504047714,0.021436138802805395
2445,1,Budget family browsers,-2.772920306429569,-1.0933727991024476,-0.16862443251694015
5346,1,Budget family browsers,-2.5687074952622404,-0.45101689084977553,-0.6201224683404832
550,2,Affluent omnichannel loyalists,2.123940310245745,-0.2005787909495004,1.1327624316606622
4478,3,Deal-oriented wine shoppers,-0.4426351792111167,3.785850021372417,-0.8035028259441707
2350,3,Deal-oriented wine shoppers,0.17575975123538748,2.5186376039765466,-0.9671759756678655
1118,3,Deal-oriented wine shoppers,0.03539414301470383,2.148612700964854,0.7030960210504927
1491,2,Affluent omnichannel loyalists,1.6857947923259942,-0.827545805576232,0.42718960402942135
4507,2,Affluent omnichannel loyalists,2.41623620529043,-0.544490160540556,1.1820112540494
7023,1,Budget family browsers,-2.4735925939777657,1.6131262110390514,-0.6922759164813465
6977,2,Affluent omnichannel loyalists,3.686741015657844,1.526460496231529,1.1169220608616763
4042,1,Budget family browsers,-1.682406159001746,0.946413831631931,0.8123662243740949
7274,2,Affluent omnichannel loyalists,6.18971466787938,-2.1351715496170964,-1.3396995754291217
2902,1,Budget family browsers,-2.2062634508811616,-0.6060681641133231,1.2555473519502451
3332,1,Budget family browsers,-2.296104151468208,0.004261729219069788,-0.7749183597923912
7433,1,Budget family browsers,-2.296104151468208,0.004261729219069788,-0.7749183597923912
9386,3,Deal-oriented wine shoppers,-0.8543355438135047,0.5009330615470764,1.657193390678749
5176,1,Budget family browsers,-2.8085988935109416,-1.1465958520174104,-0.4445019857933046
10323,3,Deal-oriented wine shoppers,-0.7220494936108767,0.4950458744932254,1.4688887970387343
4682,1,Budget family browsers,0.39499614217036066,-1.754301281062055,1.334294257222068
3083,3,Deal-oriented wine shoppers,-1.2175600333001422,1.698824795752025,-0.14679599044526334
8015,2,Affluent omnichannel loyalists,3.1192398315103533,-1.336692969936104,1.3684905655827255
1745,2,Affluent omnichannel loyalists,3.1192398315103533,-1.336692969936104,1.3684905655827255
3136,3,Deal-oriented wine shoppers,0.784436132963778,1.022460964410223,1.447240578368839
6991,3,Deal-oriented wine shoppers,-0.2301360665172091,1.768684266357971,0.8434242651871994
8132,3,Deal-oriented wine shoppers,-0.4245982327124858,2.663900350898608,0.32945932595260335
503,1,Budget family browsers,-2.8937653361767897,-0.8228329496848764,-0.4597619375381703
8148,3,Deal-oriented wine shoppers,1.2565097900151607,4.145629257532197,-2.2717107090572313
2736,2,Affluent omnichannel loyalists,3.0205013640095317,0.09593632337031474,0.6846140583966115
8162,1,Budget family browsers,-2.3539516445261746,-1.5004437961008423,0.6176217516954318
692,1,Budget family browsers,-2.714754031982847,-0.5749143029459227,0.946216556380835
7706,2,Affluent omnichannel loyalists,3.1644178114304142,2.0239271019808904,-2.6016263449787487
9298,2,Affluent omnichannel loyalists,2.702186527669445,-0.8447081553757663,2.264772661721526
2986,1,Budget family browsers,-2.796371065218529,-0.5948255908567889,0.875896684269484
10812,1,Budget family browsers,-1.8755125984709726,-1.5382240049423808,0.6393241647478232
2909,3,Deal-oriented wine shoppers,1.804196231211794,1.1692944380250903,1.941513955947264
6974,2,Affluent omnichannel loyalists,3.664956583293331,-1.1375606018666575,0.6894639139471298
9140,1,Budget family browsers,-2.125127188917902,-0.007767537536052239,0.9349165337633673
4554,3,Deal-oriented wine shoppers,0.32656078974138564,0.8054319447458563,0.5708883695404124
7791,1,Budget family browsers,-2.7458455258700654,-0.10181846418102887,0.700016663302309
5455,1,Budget family browsers,-2.382845929363963,-0.4984955879097435,-0.2084319873273258
7960,2,Affluent omnichannel loyalists,4.006624372531245,-0.9318106754638752,1.1157306575877952
3426,2,Affluent omnichannel loyalists,2.1758331086168607,0.7866948777432456,-0.6802196869966335
5316,1,Budget family browsers,-2.0587810104724125,-1.1086990549750022,0.418591179714449
1404,1,Budget family browsers,-2.391609745124404,0.28888421955110705,-2.036700128074413
10598,1,Budget family browsers,-2.9211484979582507,0.4172598068628527,0.2336817822535499
8212,1,Budget family browsers,-1.42785397432902,0.2786782294343512,0.9927135090235956
3233,3,Deal-oriented wine shoppers,2.0734954659700233,1.4737179845935395,1.4865533628537593
7892,1,Budget family browsers,-2.0273091552507223,-0.9578439796159472,0.13772342834664247
2975,2,Affluent omnichannel loyalists,4.554576430794196,0.14395561390726266,0.5978360350582056
5043,3,Deal-oriented wine shoppers,0.23834439676146088,-0.6028154257313028,-1.570884485844487
3104,2,Affluent omnichannel loyalists,3.9980672543873497,-1.129144974715693,1.0727812551522322
10854,1,Budget family browsers,-2.638767059408107,0.05597482611907322,0.7087209590340904
7419,1,Budget family browsers,-2.5972811613601436,-1.0510428927887467,-0.05407840344655829
5558,2,Affluent omnichannel loyalists,3.186043045310446,-1.1544450463964158,1.2304404339051085
832,3,Deal-oriented wine shoppers,0.8307462964352903,1.8066827679814055,1.4936573113445326
4964,2,Affluent omnichannel loyalists,2.1095141948368394,-1.6968429699818697,2.0393810642367582
11030,1,Budget family browsers,-2.696025344621152,-1.5171449228223641,0.2160802012872023
4587,1,Budget family browsers,-0.4586672670699579,-1.2297215177720815,1.259721385405986
450,1,Budget family browsers,-0.47340291217733105,-0.05070302737668239,1.2897462148017305
11031,1,Budget family browsers,-2.3115618343315654,-0.6080820492818575,1.3113265446305653
4990,3,Deal-oriented wine shoppers,1.216460106640399,1.094402544325098,-0.38251286519308414
221,1,Budget family browsers,-1.0826166282288137,0.7000979193149254,1.1461545882296993
4351,1,Budget family browsers,-2.5952110702373705,-0.3915001630856713,0.721682323005693
1357,3,Deal-oriented wine shoppers,1.3266401897193205,2.4871170752214717,0.5300475212810091
5667,3,Deal-oriented wine shoppers,3.004010665508559,1.9380741536373463,0.04284471780131382
8867,2,Affluent omnichannel loyalists,4.924064967407837,-1.3838989641383543,-0.9505750515251447
2747,2,Affluent omnichannel loyalists,4.924064967407837,-1.3838989641383543,-0.9505750515251447
7422,1,Budget family browsers,-0.20939860099482133,-0.41285991010651485,-1.4660897079864426
4148,3,Deal-oriented wine shoppers,-1.6685501482528446,3.2516652283506016,0.06731331288264203
9516,2,Affluent omnichannel loyalists,3.0485535315773236,0.6170918919510708,-1.3476045290597254
1291,1,Budget family browsers,-1.5910835530011842,0.5190378548760727,-1.1721134377344997
1833,1,Budget family browsers,-1.8205335131764095,-1.0883486657530714,0.08919297947427958
7270,3,Deal-oriented wine shoppers,1.4014155531141295,-0.38038932802154035,1.104085441514788
8182,1,Budget family browsers,-2.6156278130228054,-0.039008012948262914,-0.7488739004732535
10394,2,Affluent omnichannel loyalists,5.333118149741267,-1.3691253357818869,-1.5791545659699628
1142,3,Deal-oriented wine shoppers,0.4798878738170238,0.10238026851276943,1.560708714932865
451,1,Budget family browsers,-3.1655437558813833,-1.3373298304611483,-0.3479524944180155
7128,1,Budget family browsers,-2.731239432019214,-0.44402846962071757,0.9007471891181867
10678,3,Deal-oriented wine shoppers,1.2799022252340488,2.0862211955186414,1.1409305948053814
